rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tsystemref,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,,,
11311,Kepler-1540 b,Kepler-1540,b,,,TIC 237158408,Gaia DR2 2104452752917443584,1,2,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,125.4131177,0.0004189,-0.0004189,0,,,,,2.49,0.19,-0.14,0,0.222,0.017,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455028.62717,0.00264,-0.00264,0,JD,0,,,,,,,,,2.2134,0.0956,-0.0956,0,,,,,0.03296,0.00221,-0.0011,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4540,69.37,-88.2,0,0.69,0.03,-0.03,0,0.74,0.03,-0.04,0,0.1,0.154,-0.196,0,[Fe/H],,,,,4.63,0.01,-0.02,0,2.51,5.32,-1.1,0,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m22.69s,283.3445555,+41d12m06.32s,41.2017544,17.13917,70.99509,63.58066,292.9729,8.1298099,0.0270122,-0.0270122,7.08598,0.0264503,-0.0264503,-3.98531,0.0287165,-0.0287165,244.96,0.903,-0.896,4.05339,0.0148749,-0.0148749,15.809,0,0,14.429,0.08,-0.08,12.25,0.023,-0.023,11.664,0.026,-0.026,11.519,0.023,-0.023,17.8154,0.0121758,-0.0121758,15.2162,0.0034738,-0.0034738,14.0399,0.0035533,-0.0035533,16.9841,0.0159126,-0.0159126,13.3819,0.0043568,-0.0043568,11.446,0.024,-0.024,11.515,0.022,-0.022,11.371,0.147,-0.147,8.344,,,14.0831,0.000281,-0.000281,,,,13.3323,0.0061,-0.0061,14.073,,,2016-05-06,2016-05,2016-05-10,2,0,0,0,0,0,,,
11312,Kepler-1540 b,Kepler-1540,b,,,TIC 237158408,Gaia DR2 2104452752917443584,0,2,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,2.67,0.34,-0.408,0,0.238,0.03,-0.036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.02,-0.02,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,4625,92,-92,0,0.64,0.03,-0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m22.69s,283.3445555,+41d12m06.32s,41.2017544,17.13917,70.99509,63.58066,292.9729,8.1298099,0.0270122,-0.0270122,7.08598,0.0264503,-0.0264503,-3.98531,0.0287165,-0.0287165,244.96,0.903,-0.896,4.05339,0.0148749,-0.0148749,15.809,0,0,14.429,0.08,-0.08,12.25,0.023,-0.023,11.664,0.026,-0.026,11.519,0.023,-0.023,17.8154,0.0121758,-0.0121758,15.2162,0.0034738,-0.0034738,14.0399,0.0035533,-0.0035533,16.9841,0.0159126,-0.0159126,13.3819,0.0043568,-0.0043568,11.446,0.024,-0.024,11.515,0.022,-0.022,11.371,0.147,-0.147,8.344,,,14.0831,0.000281,-0.000281,,,,13.3323,0.0061,-0.0061,14.073,,,2018-09-04,2018-10,2018-09-06,2,0,0,0,0,0,,,
11313,Kepler-1540 b,Kepler-1540,b,,,TIC 237158408,Gaia DR2 2104452752917443584,0,2,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,125.4131177,0.0004189,-0.0004189,0,0.4198,,,0,2.3,0.17,-0.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0.75,0.23,-0.21,0,238,,,0,89.95,,,0,2455028.62717,0.00264,-0.00264,0,BJD,0,0.0198,0.4976,-0.0197,0,0.14039,0.00741,-0.00741,0,2.2134,0.0956,-0.0956,0,447,32.1,-32.1,0,0.03296,0.00221,-0.0011,0,,,,,,,,,,,,0,,,,,,,,,,,,,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,4366,129,-130,0,0.64,0.05,-0.06,0,0.63,0.06,-0.06,0,-0.18,0.3,-0.32,0,[Fe/H],,,,,4.62,0.05,-0.03,0,,,,0,107.4492,7.7049,-53.6071,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m22.69s,283.3445555,+41d12m06.32s,41.2017544,17.13917,70.99509,63.58066,292.9729,8.1298099,0.0270122,-0.0270122,7.08598,0.0264503,-0.0264503,-3.98531,0.0287165,-0.0287165,244.96,0.903,-0.896,4.05339,0.0148749,-0.0148749,15.809,0,0,14.429,0.08,-0.08,12.25,0.023,-0.023,11.664,0.026,-0.026,11.519,0.023,-0.023,17.8154,0.0121758,-0.0121758,15.2162,0.0034738,-0.0034738,14.0399,0.0035533,-0.0035533,16.9841,0.0159126,-0.0159126,13.3819,0.0043568,-0.0043568,11.446,0.024,-0.024,11.515,0.022,-0.022,11.371,0.147,-0.147,8.344,,,14.0831,0.000281,-0.000281,,,,13.3323,0.0061,-0.0061,14.073,,,2015-08-25,2015-09-24,2015-08-25,2,0,0,0,0,0,,,
11314,Kepler-1540 b,Kepler-1540,b,,,TIC 237158408,Gaia DR2 2104452752917443584,0,2,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,125.4132302,0.0003895,-0.0003895,0,0.4426,,,0,3.14,0.08,-0.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1.18,0.15,-0.19,0,266,,,0,89.82,,,0,2455028.62605,0.00244,-0.00244,0,BJD,0,0.822,0.057,-0.553,0,0.1345,0.00667,-0.00667,0,2.3241,0.0833,-0.0833,0,262,116,-116,0,0.03845,0.00461,-0.00567,0,,,,,,,,,,,,0,,,,,,,,,,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4641,74,-83,0,0.75,0.02,-0.04,0,0.73,0.04,-0.03,0,0.16,0.15,-0.15,0,[Fe/H],,,,,4.56,0.05,-0.01,0,,,,0,21.5909,76.6316,-14.2719,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m22.69s,283.3445555,+41d12m06.32s,41.2017544,17.13917,70.99509,63.58066,292.9729,8.1298099,0.0270122,-0.0270122,7.08598,0.0264503,-0.0264503,-3.98531,0.0287165,-0.0287165,244.96,0.903,-0.896,4.05339,0.0148749,-0.0148749,15.809,0,0,14.429,0.08,-0.08,12.25,0.023,-0.023,11.664,0.026,-0.026,11.519,0.023,-0.023,17.8154,0.0121758,-0.0121758,15.2162,0.0034738,-0.0034738,14.0399,0.0035533,-0.0035533,16.9841,0.0159126,-0.0159126,13.3819,0.0043568,-0.0043568,11.446,0.024,-0.024,11.515,0.022,-0.022,11.371,0.147,-0.147,8.344,,,14.0831,0.000281,-0.000281,,,,13.3323,0.0061,-0.0061,14.073,,,2017-05-08,2017-08-31 00:00,2017-05-08,2,0,0,0,0,0,,,
11315,Kepler-1540 b,Kepler-1540,b,,,TIC 237158408,Gaia DR2 2104452752917443584,0,2,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,125.4131177,0.0004189,-0.0004189,0,0.4198,,,0,2.3,0.17,-0.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0.75,0.23,-0.21,0,238,,,0,89.95,,,0,2455028.62717,0.00264,-0.00264,0,BJD,0,0.0198,0.4976,-0.0197,0,0.14039,0.00741,-0.00741,0,2.2134,0.0956,-0.0956,0,447,32.1,-32.1,0,0.03296,0.00221,-0.0011,0,,,,,,,,,,,,0,,,,,,,,,,,,,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,4366,129,-130,0,0.64,0.05,-0.06,0,0.63,0.06,-0.06,0,-0.18,0.3,-0.32,0,[Fe/H],,,,,4.62,0.05,-0.03,0,,,,0,107.4492,7.7049,-53.6071,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m22.69s,283.3445555,+41d12m06.32s,41.2017544,17.13917,70.99509,63.58066,292.9729,8.1298099,0.0270122,-0.0270122,7.08598,0.0264503,-0.0264503,-3.98531,0.0287165,-0.0287165,244.96,0.903,-0.896,4.05339,0.0148749,-0.0148749,15.809,0,0,14.429,0.08,-0.08,12.25,0.023,-0.023,11.664,0.026,-0.026,11.519,0.023,-0.023,17.8154,0.0121758,-0.0121758,15.2162,0.0034738,-0.0034738,14.0399,0.0035533,-0.0035533,16.9841,0.0159126,-0.0159126,13.3819,0.0043568,-0.0043568,11.446,0.024,-0.024,11.515,0.022,-0.022,11.371,0.147,-0.147,8.344,,,14.0831,0.000281,-0.000281,,,,13.3323,0.0061,-0.0061,14.073,,,2014-11-21,2014-12-18,2014-11-21,2,0,0,0,0,0,,,
395,GJ 180 c,GJ 180,c,,HIP 22762,TIC 246902275,Gaia DR2 2979590513145784192,1,1,3,0,0,Radial Velocity,2014,<a refstr=TUOMI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.441.1545T/abstract target=ref>Tuomi et al. 2014</a>,2014-06,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TUOMI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.441.1545T/abstract target=ref>Tuomi et al. 2014</a>,24.329,0.052,-0.066,0,0.129,0.007,-0.017,0,,,,,,,,,,,,,,,,,6.4,3.7,-4.1,0,0.02014,0.01164,-0.0129,0,,,,,,,,,6.4,3.7,-4.1,0,0.02014,0.01164,-0.0129,0,Msini,,,,,0.09,0.2,-0.09,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,0,2.31,1.49,-1.39,0,,,,,,,,,<a refstr=TUOMI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.441.1545T/abstract target=ref>Tuomi et al. 2014</a>,M2 V,3371,,,0,,,,,0.43,,,0,,,,,,-1.886,,,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h53m50.42s,73.460097,-17d46m34.30s,-17.776194,-33.7281,216.9657,-40.02928,69.26292,763.0623234,0.0408068,-0.0408068,408.571,0.0395916,-0.0395916,-644.464,0.0412851,-0.0412851,11.9407,0.0045,-0.0045,83.7182,0.0313472,-0.0313472,12.436,0.036,-0.036,10.914,0.026,-0.026,7.413,0.02,-0.02,6.86,0.038,-0.038,6.598,0.021,-0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93395,0.000396,-0.000396,,,,8.8249,0.0072959,-0.0072959,,,,2019-10-04,2014-06,2019-10-10,0,1,0,1,0,0,,,
12280,Kepler-1632 b,Kepler-1632,b,,,TIC 271046694,Gaia DR2 2078297810838102272,0,1,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,448.303558,0.004164,-0.004164,0,1.0846,,,0,1.66,0.73,-0.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0.68,0.89,-0.16,0,232,,,0,89.95,,,0,2455398.17593,0.00535,-0.00535,0,BJD,0,0.217,0.1866,-0.217,0,0.04093,0.00152,-0.00152,0,12.713,0.179,-0.179,0,268.1,28.6,-28.6,0,0.01873,0.00061,-0.0003,0,,,,,,,,,,,,0,,,,,,,,,,,,,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6070,161,-155,0,0.81,0.36,-0.06,0,0.84,0.09,-0.07,0,-0.76,0.3,-0.28,0,[Fe/H],,,,,4.55,0.04,-0.31,0,,,,0,1.8148,0.1935,-0.3994,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m58.77s,294.4948769,+43d54m48.81s,43.9135575,10.77498,77.02204,63.77995,312.5337,16.606827,0.0254429,-0.0254429,5.61297,0.0239137,-0.0239137,-15.6295,0.0256335,-0.0256335,716.76,6.705,-6.585,1.36634,0.0128362,-0.0128362,13.875,0.019,-0.019,13.22,0.126,-0.126,12.033,0.023,-0.023,11.731,0.018,-0.018,11.66,0.018,-0.018,,,,,,,,,,,,,,,,11.602,0.023,-0.023,11.643,0.02,-0.02,11.591,0.142,-0.142,9.076,,,13.066,0.000366,-0.000366,,,,12.6383,0.0083,-0.0083,13.093,,,2014-11-21,2014-12-18,2014-11-21,1,0,0,0,0,0,,,
12281,Kepler-1632 b,Kepler-1632,b,,,TIC 271046694,Gaia DR2 2078297810838102272,0,1,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,2.829,0.227,-0.196,0,0.252,0.02,-0.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.06,0.15,-0.15,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,6071,212,-212,0,1.51,0.11,-0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m58.77s,294.4948769,+43d54m48.81s,43.9135575,10.77498,77.02204,63.77995,312.5337,16.606827,0.0254429,-0.0254429,5.61297,0.0239137,-0.0239137,-15.6295,0.0256335,-0.0256335,716.76,6.705,-6.585,1.36634,0.0128362,-0.0128362,13.875,0.019,-0.019,13.22,0.126,-0.126,12.033,0.023,-0.023,11.731,0.018,-0.018,11.66,0.018,-0.018,,,,,,,,,,,,,,,,11.602,0.023,-0.023,11.643,0.02,-0.02,11.591,0.142,-0.142,9.076,,,13.066,0.000366,-0.000366,,,,12.6383,0.0083,-0.0083,13.093,,,2018-09-04,2018-10,2018-09-06,1,0,0,0,0,0,,,
12282,Kepler-1632 b,Kepler-1632,b,,,TIC 271046694,Gaia DR2 2078297810838102272,1,1,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,448.303558,0.004164,-0.004164,0,,,,,2.47,0.84,-0.35,0,0.22,0.075,-0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455398.17593,0.00535,-0.00535,0,JD,0,,,,,,,,,12.713,0.179,-0.179,0,,,,,0.01873,0.00061,-0.0003,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,6137,159.61,-176.47,0,1.19,0.4,-0.17,0,1.12,0.14,-0.1,0,0,0.131,-0.194,0,[Fe/H],,,,,4.33,0.11,-0.2,0,3.09,1.55,-1.35,0,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m58.77s,294.4948769,+43d54m48.81s,43.9135575,10.77498,77.02204,63.77995,312.5337,16.606827,0.0254429,-0.0254429,5.61297,0.0239137,-0.0239137,-15.6295,0.0256335,-0.0256335,716.76,6.705,-6.585,1.36634,0.0128362,-0.0128362,13.875,0.019,-0.019,13.22,0.126,-0.126,12.033,0.023,-0.023,11.731,0.018,-0.018,11.66,0.018,-0.018,,,,,,,,,,,,,,,,11.602,0.023,-0.023,11.643,0.02,-0.02,11.591,0.142,-0.142,9.076,,,13.066,0.000366,-0.000366,,,,12.6383,0.0083,-0.0083,13.093,,,2016-05-06,2016-05,2016-05-10,1,0,0,0,0,0,,,
12283,Kepler-1632 b,Kepler-1632,b,,,TIC 271046694,Gaia DR2 2078297810838102272,0,1,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,448.303558,0.004164,-0.004164,0,1.0846,,,0,1.66,0.73,-0.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0.68,0.89,-0.16,0,232,,,0,89.95,,,0,2455398.17593,0.00535,-0.00535,0,BJD,0,0.217,0.1866,-0.217,0,0.04093,0.00152,-0.00152,0,12.713,0.179,-0.179,0,268.1,28.6,-28.6,0,0.01873,0.00061,-0.0003,0,,,,,,,,,,,,0,,,,,,,,,,,,,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,6070,161,-155,0,0.81,0.36,-0.06,0,0.84,0.09,-0.07,0,-0.76,0.3,-0.28,0,[Fe/H],,,,,4.55,0.04,-0.31,0,,,,0,1.8148,0.1935,-0.3994,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m58.77s,294.4948769,+43d54m48.81s,43.9135575,10.77498,77.02204,63.77995,312.5337,16.606827,0.0254429,-0.0254429,5.61297,0.0239137,-0.0239137,-15.6295,0.0256335,-0.0256335,716.76,6.705,-6.585,1.36634,0.0128362,-0.0128362,13.875,0.019,-0.019,13.22,0.126,-0.126,12.033,0.023,-0.023,11.731,0.018,-0.018,11.66,0.018,-0.018,,,,,,,,,,,,,,,,11.602,0.023,-0.023,11.643,0.02,-0.02,11.591,0.142,-0.142,9.076,,,13.066,0.000366,-0.000366,,,,12.6383,0.0083,-0.0083,13.093,,,2015-08-25,2015-09-24,2015-08-25,1,0,0,0,0,0,,,
