,pl_name,pl_orbper,pl_eqt,pl_orbeccen,st_rad,pl_imppar,pl_orbincl,pl_insol,pl_ratdor,pl_trandep
17431,Kepler-306 e,44.841221399999995,437.0,0.0,0.85,0.0492,89.95,8.62,63.9,0.10920999999999999
17432,Kepler-306 e,44.841221399999995,437.0,0.0,0.85,0.0492,89.95,8.62,63.9,0.10920999999999999
17433,Kepler-306 e,44.841221399999995,437.0,0.0,0.85,0.0492,89.95,8.62,63.9,0.10920999999999999
17434,Kepler-306 e,44.841116799999995,390.0,0.0,0.72,0.8640000000000001,88.5,5.45,33.1,0.10515999999999999
17438,Kepler-307 b,10.41572666,797.0,0.0,0.99,0.682,88.23,95.64,22.1,0.08252999999999999
17445,Kepler-307 b,10.41572924,855.0,0.0,1.08,0.7038,88.24,126.3,21.51,0.08776
17447,Kepler-307 b,10.41572924,855.0,0.0,1.08,0.7038,88.24,126.3,21.51,0.08776
17449,Kepler-307 b,10.41572924,855.0,0.0,1.08,0.7038,88.24,126.3,21.51,0.08776
17456,Kepler-307 c,13.08424096,792.0,0.0,1.08,0.8052,87.66,93.08,20.34,0.07055
17459,Kepler-307 c,13.08424286,739.0,0.0,0.99,0.701,88.37,70.51,24.6,0.0662
17461,Kepler-307 c,13.08424096,792.0,0.0,1.08,0.8052,87.66,93.08,20.34,0.07055
17462,Kepler-307 c,13.08424096,792.0,0.0,1.08,0.8052,87.66,93.08,20.34,0.07055
17469,Kepler-308 b,9.69502544,833.0,0.0,0.91,0.1814,89.38,114.06,27.7,0.0593
17470,Kepler-308 b,9.69502544,833.0,0.0,0.91,0.1814,89.38,114.06,27.7,0.0593
17471,Kepler-308 b,9.69502544,833.0,0.0,0.91,0.1814,89.38,114.06,27.7,0.0593
17473,Kepler-308 b,9.69501146,833.0,0.0,0.91,0.293,89.36,114.06,26.35,0.05152
17477,Kepler-308 c,15.3825006,715.0,0.0,0.91,0.1657,89.95,61.61,30.46,0.05769
17481,Kepler-308 c,15.3825006,715.0,0.0,0.91,0.1657,89.95,61.61,30.46,0.05769
17484,Kepler-308 c,15.3825394,714.0,0.0,0.91,0.015,89.97,61.61,31.47,0.05505
17485,Kepler-308 c,15.3825006,715.0,0.0,0.91,0.1657,89.95,61.61,30.46,0.05769
17491,Kepler-309 b,5.92365634,529.0,0.0,0.49,0.0366,89.95,18.58,17.33,0.04492
17493,Kepler-309 b,5.92365634,529.0,0.0,0.49,0.0366,89.95,18.58,17.33,0.04492
17494,Kepler-309 b,5.92365634,529.0,0.0,0.49,0.0366,89.95,18.58,17.33,0.04492
17496,Kepler-309 b,5.92365747,531.0,0.0,0.5,0.045,89.85,18.87,17.51,0.04065
17499,Kepler-309 c,105.35859640000001,203.0,0.0,0.49,0.8068,89.38,0.4,137.8,0.14740999999999999
17500,Kepler-309 c,105.35822990000001,204.0,0.0,0.5,0.75,89.71,0.41,150.5,0.12102
17502,Kepler-309 c,105.35859640000001,203.0,0.0,0.49,0.8068,89.38,0.4,137.8,0.14740999999999999
17508,Kepler-309 c,105.35859640000001,203.0,0.0,0.49,0.8068,89.38,0.4,137.8,0.14740999999999999
17511,Kepler-31 b,20.86021267,781.0,0.0,1.16,0.048,89.95,87.82,32.205,0.20314000000000002
17516,Kepler-31 b,20.86021267,781.0,0.0,1.16,0.048,89.95,87.82,32.205,0.20314000000000002
17517,Kepler-31 b,20.86021267,781.0,0.0,1.16,0.048,89.95,87.82,32.205,0.20314000000000002
17518,Kepler-31 b,20.86021229,781.0,0.0,1.26,0.066,89.88,87.76,31.855,0.19105
17523,Kepler-31 c,42.63416177,615.0,0.0,1.16,0.3246,89.38,33.86,52.07,0.17869000000000002
17526,Kepler-31 c,42.63416177,615.0,0.0,1.16,0.3246,89.38,33.86,52.07,0.17869000000000002
17527,Kepler-31 c,42.63427848,615.0,0.0,1.26,0.142,89.85,33.82,54.02,0.17193
17528,Kepler-31 c,42.63416177,615.0,0.0,1.16,0.3246,89.38,33.86,52.07,0.17869000000000002
17533,Kepler-31 d,87.64760679999999,484.0,0.0,1.26,0.147,89.89,12.94,76.88,0.10096000000000001
17535,Kepler-31 d,87.6475334,484.0,0.0,1.16,0.4795,89.38,12.96,68.4,0.11542999999999999
17541,Kepler-31 d,87.6475334,484.0,0.0,1.16,0.4795,89.38,12.96,68.4,0.11542999999999999
17544,Kepler-31 d,87.6475334,484.0,0.0,1.16,0.4795,89.38,12.96,68.4,0.11542999999999999
17547,Kepler-310 b,13.93072278,714.0,0.0,0.85,0.3715,89.38,61.47,47.6,0.01968
17549,Kepler-310 b,13.93068791,665.0,0.0,0.84,0.912,87.46,46.19,20.58,0.01865
17550,Kepler-310 b,13.93072278,714.0,0.0,0.85,0.3715,89.38,61.47,47.6,0.01968
17553,Kepler-310 b,13.93072278,714.0,0.0,0.85,0.3715,89.38,61.47,47.6,0.01968
17555,Kepler-310 c,56.476167000000004,448.0,0.0,0.85,0.8839,88.81,9.52,38.3,0.11117
17556,Kepler-310 c,56.476167000000004,448.0,0.0,0.85,0.8839,88.81,9.52,38.3,0.11117
17560,Kepler-310 c,56.4758069,417.0,0.0,0.84,0.862,88.81,7.14,41.5,0.10918
17561,Kepler-310 c,56.476167000000004,448.0,0.0,0.85,0.8839,88.81,9.52,38.3,0.11117
17566,Kepler-310 d,92.8750347,380.0,0.0,0.85,0.8193,89.38,4.9,62.1,0.062029999999999995
17568,Kepler-310 d,92.8750347,380.0,0.0,0.85,0.8193,89.38,4.9,62.1,0.062029999999999995
17574,Kepler-310 d,92.8747294,353.0,0.0,0.84,0.917,88.82,3.68,44.3,0.06588
17576,Kepler-310 d,92.8750347,380.0,0.0,0.85,0.8193,89.38,4.9,62.1,0.062029999999999995
17578,Kepler-311 b,9.17613539,928.0,0.0,1.08,0.0541,89.95,175.04,16.546,0.02138
17585,Kepler-311 b,9.17613539,928.0,0.0,1.08,0.0541,89.95,175.04,16.546,0.02138
17586,Kepler-311 b,9.17617167,960.0,0.0,1.16,0.107,89.63,200.99,16.573,0.02069
17588,Kepler-311 b,9.17613539,928.0,0.0,1.08,0.0541,89.95,175.04,16.546,0.02138
17589,Kepler-311 c,19.7383913,719.0,0.0,1.08,0.7033,88.24,63.07,22.76,0.0161
17594,Kepler-311 c,19.7383913,719.0,0.0,1.08,0.7033,88.24,63.07,22.76,0.0161
17595,Kepler-311 c,19.7383992,744.0,0.0,1.16,0.732,88.06,72.32,21.6,0.01681
17597,Kepler-311 c,19.7383913,719.0,0.0,1.08,0.7033,88.24,63.07,22.76,0.0161
17603,Kepler-312 b,1.77245107,1685.0,0.0,1.15,0.006,89.94,1904.34,5.582000000000001,0.00792
17604,Kepler-312 b,1.77244975,1641.0,0.0,1.11,0.0868,89.38,1715.03,5.572,0.00774
17607,Kepler-312 b,1.77244975,1641.0,0.0,1.11,0.0868,89.38,1715.03,5.572,0.00774
17608,Kepler-312 b,1.77244975,1641.0,0.0,1.11,0.0868,89.38,1715.03,5.572,0.00774
17610,Kepler-312 c,19.74732846,735.0,0.0,1.11,0.0747,89.95,68.96,44.99,0.04799
17611,Kepler-312 c,19.74732846,735.0,0.0,1.11,0.0747,89.95,68.96,44.99,0.04799
17613,Kepler-312 c,19.74733983,754.0,0.0,1.15,0.595,89.06,76.57,36.4,0.04807
17618,Kepler-312 c,19.74732846,735.0,0.0,1.11,0.0747,89.95,68.96,44.99,0.04799
17626,Kepler-313 b,14.9702081,785.0,0.0,1.07,0.5543,88.24,89.93,16.37,0.029960000000000004
17627,Kepler-313 b,14.9702081,785.0,0.0,1.07,0.5543,88.24,89.93,16.37,0.029960000000000004
17628,Kepler-313 b,14.9702081,785.0,0.0,1.07,0.5543,88.24,89.93,16.37,0.029960000000000004
17629,Kepler-313 b,14.97031664,883.0,0.0,1.48,0.35200000000000004,88.91,143.33,18.53,0.02905
17631,Kepler-313 c,32.2753853,683.0,0.0,1.48,0.608,88.5,51.5,23.22,0.02239
17637,Kepler-313 c,32.2752118,608.0,0.0,1.07,0.5112,88.81,32.32,30.6,0.02404
17638,Kepler-313 c,32.2752118,608.0,0.0,1.07,0.5112,88.81,32.32,30.6,0.02404
17639,Kepler-313 c,32.2752118,608.0,0.0,1.07,0.5112,88.81,32.32,30.6,0.02404
17644,Kepler-314 b,2.46106962,1195.0,0.0,0.89,0.575,85.4,483.09,7.17,0.00842
17646,Kepler-314 b,2.46106655,1218.0,0.0,0.91,0.282,88.24,520.99,8.37,0.00809
17647,Kepler-314 b,2.46106655,1218.0,0.0,0.91,0.282,88.24,520.99,8.37,0.00809
17648,Kepler-314 b,2.46106655,1218.0,0.0,0.91,0.282,88.24,520.99,8.37,0.00809
17651,Kepler-314 c,5.96040108,907.0,0.0,0.91,0.773,85.94,159.81,10.94,0.08238999999999999
17655,Kepler-314 c,5.96040001,890.0,0.0,0.89,0.8,85.57,148.26,10.35,0.08283
17656,Kepler-314 c,5.96040108,907.0,0.0,0.91,0.773,85.94,159.81,10.94,0.08238999999999999
17660,Kepler-314 c,5.96040108,907.0,0.0,0.91,0.773,85.94,159.81,10.94,0.08238999999999999
17665,Kepler-315 b,96.105471,378.0,0.0,0.86,0.9614,88.24,4.81,26.89,0.11719
17666,Kepler-315 b,96.105471,378.0,0.0,0.86,0.9614,88.24,4.81,26.89,0.11719
17668,Kepler-315 b,96.105471,378.0,0.0,0.86,0.9614,88.24,4.81,26.89,0.11719
17669,Kepler-315 b,96.109323,409.0,0.0,1.0,0.948,88.26,6.59,31.2,0.09823
17673,Kepler-315 c,265.467621,269.0,0.0,0.86,0.9375,89.38,1.24,96.0,0.11475
17674,Kepler-315 c,265.467621,269.0,0.0,0.86,0.9375,89.38,1.24,96.0,0.11475
17676,Kepler-315 c,265.47847,291.0,0.0,1.0,0.956,89.31,1.7,79.8,0.10407000000000001
17677,Kepler-315 c,265.467621,269.0,0.0,0.86,0.9375,89.38,1.24,96.0,0.11475
17682,Kepler-316 b,2.2404867000000004,837.0,0.0,0.57,0.461,87.63,115.98,11.15,0.04363
17683,Kepler-316 b,2.24048639,815.0,0.0,0.55,0.2826,88.81,104.35,11.5,0.04897
17687,Kepler-316 b,2.24048639,815.0,0.0,0.55,0.2826,88.81,104.35,11.5,0.04897
17690,Kepler-316 b,2.24048639,815.0,0.0,0.55,0.2826,88.81,104.35,11.5,0.04897
17695,Kepler-316 c,6.827783900000001,562.0,0.0,0.55,0.0242,89.95,23.64,21.95,0.06334
17696,Kepler-316 c,6.827783900000001,562.0,0.0,0.55,0.0242,89.95,23.64,21.95,0.06334
17698,Kepler-316 c,6.82778157,577.0,0.0,0.57,0.336,89.09,26.31,21.22,0.05458
17699,Kepler-316 c,6.827783900000001,562.0,0.0,0.55,0.0242,89.95,23.64,21.95,0.06334
17703,Kepler-317 b,5.52417517,951.0,0.0,0.94,0.272,88.81,193.67,15.16,0.05205
17704,Kepler-317 b,5.52418625,976.0,0.0,1.0,0.49200000000000005,87.89,214.86,13.37,0.0491
17707,Kepler-317 b,5.52417517,951.0,0.0,0.94,0.272,88.81,193.67,15.16,0.05205
17708,Kepler-317 b,5.52417517,951.0,0.0,0.94,0.272,88.81,193.67,15.16,0.05205
17714,Kepler-317 c,8.77508519,816.0,0.0,0.94,0.4666,88.81,104.68,18.43,0.038360000000000005
17716,Kepler-317 c,8.77508519,816.0,0.0,0.94,0.4666,88.81,104.68,18.43,0.038360000000000005
17718,Kepler-317 c,8.77508519,816.0,0.0,0.94,0.4666,88.81,104.68,18.43,0.038360000000000005
17724,Kepler-317 c,8.77514782,837.0,0.0,1.0,0.504,88.45,115.84,18.68,0.03519
17725,Kepler-318 b,4.66271906,1327.0,0.0,1.47,0.102,89.38,732.99,13.444,0.16194
17730,Kepler-318 b,4.66271906,1327.0,0.0,1.47,0.102,89.38,732.99,13.444,0.16194
17733,Kepler-318 b,4.66271906,1327.0,0.0,1.47,0.102,89.38,732.99,13.444,0.16194
17735,Kepler-318 b,4.66271902,1039.0,0.0,0.94,0.485,87.66,274.98,11.87,0.16305999999999998
17740,Kepler-318 c,11.8150174,762.0,0.0,0.94,0.875,87.15,79.66,17.58,0.1003
17741,Kepler-318 c,11.8150013,973.0,0.0,1.47,0.0481,89.95,211.78,36.756,0.09842999999999999
17743,Kepler-318 c,11.8150013,973.0,0.0,1.47,0.0481,89.95,211.78,36.756,0.09842999999999999
17744,Kepler-318 c,11.8150013,973.0,0.0,1.47,0.0481,89.95,211.78,36.756,0.09842999999999999
17747,Kepler-319 b,4.36274436,1447.0,0.0,1.78,0.0073,89.95,1035.22,15.42,0.03355
17752,Kepler-319 b,4.36274436,1447.0,0.0,1.78,0.0073,89.95,1035.22,15.42,0.03355
17755,Kepler-319 b,4.36274436,1447.0,0.0,1.78,0.0073,89.95,1035.22,15.42,0.03355
17757,Kepler-319 b,4.36273233,1023.0,0.0,0.88,0.732,86.03,258.7,10.57,0.03416
17759,Kepler-319 c,6.94135824,876.0,0.0,0.88,0.871,86.78,139.05,15.51,0.0825
17761,Kepler-319 c,6.94135962,1240.0,0.0,1.78,0.0652,89.95,558.39,30.38,0.0867
17765,Kepler-319 c,6.94135962,1240.0,0.0,1.78,0.0652,89.95,558.39,30.38,0.0867
17767,Kepler-319 c,6.94135962,1240.0,0.0,1.78,0.0652,89.95,558.39,30.38,0.0867
17772,Kepler-319 d,31.78209253,746.0,0.0,1.78,0.5386,89.38,73.38,55.1,0.062
17774,Kepler-319 d,31.78209253,746.0,0.0,1.78,0.5386,89.38,73.38,55.1,0.062
17777,Kepler-319 d,31.78209253,746.0,0.0,1.78,0.5386,89.38,73.38,55.1,0.062
17778,Kepler-319 d,31.782111699999998,528.0,0.0,0.88,0.17,89.85,18.32,63.43,0.05702
17780,Kepler-32 b,5.90128282,513.0,0.0,0.5,0.0957,89.95,16.34,20.645,0.1844
17784,Kepler-32 b,5.90127815,514.0,0.0,0.5,0.03,89.92,16.54,21.241,0.15252000000000002
17785,Kepler-32 b,5.90128282,513.0,0.0,0.5,0.0957,89.95,16.34,20.645,0.1844
17791,Kepler-32 b,5.90128282,513.0,0.0,0.5,0.0957,89.95,16.34,20.645,0.1844
17796,Kepler-32 c,8.75210645,449.0,0.0,0.5,0.7752,87.66,9.65,19.15,0.1586
17799,Kepler-32 c,8.75209691,451.0,0.0,0.5,0.017,89.97,9.76,29.11,0.13676
17810,Kepler-32 c,8.75210645,449.0,0.0,0.5,0.7752,87.66,9.65,19.15,0.1586
17811,Kepler-32 c,8.75210645,449.0,0.0,0.5,0.7752,87.66,9.65,19.15,0.1586
17816,Kepler-32 d,22.78078241,328.0,0.0,0.5,0.008,89.99,2.73,54.84,0.19251
17817,Kepler-32 d,22.78076945,327.0,0.0,0.5,0.0684,89.95,2.7,55.78,0.22100999999999998
17819,Kepler-32 d,22.78076945,327.0,0.0,0.5,0.0684,89.95,2.7,55.78,0.22100999999999998
17823,Kepler-32 d,22.78076945,327.0,0.0,0.5,0.0684,89.95,2.7,55.78,0.22100999999999998
17830,Kepler-32 e,2.89601379,650.0,0.0,0.5,0.0382,89.95,42.16,13.13,0.07282000000000001
17831,Kepler-32 e,2.89600521,652.0,0.0,0.5,0.08199999999999999,89.65,42.53,13.46,0.06141
17832,Kepler-32 e,2.89601379,650.0,0.0,0.5,0.0382,89.95,42.16,13.13,0.07282000000000001
17836,Kepler-32 e,2.89601379,650.0,0.0,0.5,0.0382,89.95,42.16,13.13,0.07282000000000001
17845,Kepler-32 f,0.74295884,1024.0,0.0,0.5,0.9481,66.46,259.42,2.37,0.07867
17848,Kepler-32 f,0.74295884,1024.0,0.0,0.5,0.9481,66.46,259.42,2.37,0.07867
17850,Kepler-32 f,0.74295791,1026.0,0.0,0.5,0.162,88.93,262.51,8.63,0.08433
17855,Kepler-32 f,0.74295884,1024.0,0.0,0.5,0.9481,66.46,259.42,2.37,0.07867
17859,Kepler-320 b,8.37159554,1292.0,0.0,1.77,0.983,71.53,659.25,3.1,0.0098
17861,Kepler-320 b,8.37160502,1001.0,0.0,1.04,0.1318,89.38,237.52,15.11,0.01001
17862,Kepler-320 b,8.37160502,1001.0,0.0,1.04,0.1318,89.38,237.52,15.11,0.01001
17863,Kepler-320 b,8.37160502,1001.0,0.0,1.04,0.1318,89.38,237.52,15.11,0.01001
17864,Kepler-320 c,17.934660600000004,1002.0,0.0,1.77,0.976,80.93,238.78,6.19,0.01427
17866,Kepler-320 c,17.9346563,777.0,0.0,1.04,0.7335,87.66,86.04,17.42,0.01575
17869,Kepler-320 c,17.9346563,777.0,0.0,1.04,0.7335,87.66,86.04,17.42,0.01575
17872,Kepler-320 c,17.9346563,777.0,0.0,1.04,0.7335,87.66,86.04,17.42,0.01575
17873,Kepler-321 b,4.91538707,1116.0,0.0,1.07,0.7922,84.8,366.09,8.57,0.02285
17877,Kepler-321 b,4.91538707,1116.0,0.0,1.07,0.7922,84.8,366.09,8.57,0.02285
17880,Kepler-321 b,4.91538545,1042.0,0.0,0.96,0.484,87.7,279.43,12.07,0.02255
17882,Kepler-321 b,4.91538707,1116.0,0.0,1.07,0.7922,84.8,366.09,8.57,0.02285
17885,Kepler-321 c,13.093905099999999,805.0,0.0,1.07,0.6238,88.81,99.1,36.9,0.040310000000000006
17887,Kepler-321 c,13.093905099999999,805.0,0.0,1.07,0.6238,88.81,99.1,36.9,0.040310000000000006
17891,Kepler-321 c,13.09390911,752.0,0.0,0.96,0.86,87.96,75.58,24.1,0.039869999999999996
17894,Kepler-321 c,13.093905099999999,805.0,0.0,1.07,0.6238,88.81,99.1,36.9,0.040310000000000006
17895,Kepler-322 b,1.65389346,1403.0,0.0,0.83,0.2852,87.66,915.4,7.3,0.013519999999999999
17901,Kepler-322 b,1.65389346,1403.0,0.0,0.83,0.2852,87.66,915.4,7.3,0.013519999999999999
17902,Kepler-322 b,1.65388948,1373.0,0.0,0.88,0.226,88.21,838.03,7.24,0.012440000000000001
17903,Kepler-322 b,1.65389346,1403.0,0.0,0.83,0.2852,87.66,915.4,7.3,0.013519999999999999
17906,Kepler-322 c,4.33722404,1016.0,0.0,0.83,0.1418,89.38,251.75,13.526,0.03756
17908,Kepler-322 c,4.33722007,996.0,0.0,0.88,0.053,89.77,231.86,13.488,0.03585
17912,Kepler-322 c,4.33722404,1016.0,0.0,0.83,0.1418,89.38,251.75,13.526,0.03756
17915,Kepler-322 c,4.33722404,1016.0,0.0,0.83,0.1418,89.38,251.75,13.526,0.03756
17920,Kepler-323 b,1.6783263,1659.0,0.0,1.08,0.91,68.37,1797.15,2.47,0.01463
17921,Kepler-323 b,1.67832545,1915.0,0.0,1.38,0.0581,89.38,3180.75,5.5776,0.0151
17923,Kepler-323 b,1.67832545,1915.0,0.0,1.38,0.0581,89.38,3180.75,5.5776,0.0151
17925,Kepler-323 b,1.67832545,1915.0,0.0,1.38,0.0581,89.38,3180.75,5.5776,0.0151
17928,Kepler-323 c,3.55383111,1292.0,0.0,1.08,0.74,83.05,658.37,6.12,0.019180000000000003
17932,Kepler-323 c,3.55382967,1493.0,0.0,1.38,0.2011,88.81,1174.24,8.872,0.01941
17935,Kepler-323 c,3.55382967,1493.0,0.0,1.38,0.2011,88.81,1174.24,8.872,0.01941
17938,Kepler-323 c,3.55382967,1493.0,0.0,1.38,0.2011,88.81,1174.24,8.872,0.01941
17939,Kepler-324 b,4.38536461,941.0,0.0,0.8,0.1365,89.38,185.34,13.47,0.01959
17940,Kepler-324 b,4.38536461,941.0,0.0,0.8,0.1365,89.38,185.34,13.47,0.01959
17947,Kepler-324 b,4.38536461,941.0,0.0,0.8,0.1365,89.38,185.34,13.47,0.01959
17948,Kepler-324 b,4.38536428,935.0,0.0,0.83,0.335,88.5,180.22,12.76,0.01985
17951,Kepler-324 c,51.8096695,413.0,0.0,0.8,0.9389,87.66,6.89,23.1,0.10039
17955,Kepler-324 c,51.8098276,410.0,0.0,0.83,0.273,89.75,6.71,61.9,0.10254
17956,Kepler-324 c,51.8096695,413.0,0.0,0.8,0.9389,87.66,6.89,23.1,0.10039
17958,Kepler-324 c,51.8096695,413.0,0.0,0.8,0.9389,87.66,6.89,23.1,0.10039
17961,Kepler-325 b,4.54443777,1105.0,0.0,0.98,0.0294,89.95,352.71,20.495,0.09072000000000001
17965,Kepler-325 b,4.54443777,1105.0,0.0,0.98,0.0294,89.95,352.71,20.495,0.09072000000000001
17967,Kepler-325 b,4.54443777,1105.0,0.0,0.98,0.0294,89.95,352.71,20.495,0.09072000000000001
17969,Kepler-325 b,4.54443647,1017.0,0.0,0.94,0.731,86.99,253.48,13.9,0.08793
17971,Kepler-325 c,12.76224947,783.0,0.0,0.98,0.9454,87.09,89.04,20.12,0.0712
17973,Kepler-325 c,12.76224947,783.0,0.0,0.98,0.9454,87.09,89.04,20.12,0.0712
17975,Kepler-325 c,12.76224947,783.0,0.0,0.98,0.9454,87.09,89.04,20.12,0.0712
17978,Kepler-325 c,12.76220558,721.0,0.0,0.94,0.955,87.01,63.86,18.29,0.06538
17982,Kepler-325 d,38.7146833,541.0,0.0,0.98,0.5636,89.38,20.26,73.4,0.08795
17983,Kepler-325 d,38.7149617,498.0,0.0,0.94,0.691,89.39,14.55,65.2,0.06948
17986,Kepler-325 d,38.7146833,541.0,0.0,0.98,0.5636,89.38,20.26,73.4,0.08795
17990,Kepler-325 d,38.7146833,541.0,0.0,0.98,0.5636,89.38,20.26,73.4,0.08795
17993,Kepler-326 b,2.24828854,1594.0,0.0,1.59,0.0425,89.95,1524.71,8.7441,0.026910000000000003
17994,Kepler-326 b,2.24828821,1127.0,0.0,0.79,0.004,89.97,380.75,8.578,0.02632
18000,Kepler-326 b,2.24828854,1594.0,0.0,1.59,0.0425,89.95,1524.71,8.7441,0.026910000000000003
18001,Kepler-326 b,2.24828854,1594.0,0.0,1.59,0.0425,89.95,1524.71,8.7441,0.026910000000000003
18004,Kepler-326 c,4.58033862,1258.0,0.0,1.59,0.0852,89.95,591.98,16.777,0.032139999999999995
18006,Kepler-326 c,4.58033862,1258.0,0.0,1.59,0.0852,89.95,591.98,16.777,0.032139999999999995
18007,Kepler-326 c,4.58033862,1258.0,0.0,1.59,0.0852,89.95,591.98,16.777,0.032139999999999995
18012,Kepler-326 c,4.58034616,889.0,0.0,0.79,0.384,88.6,147.56,15.71,0.03083
18022,Kepler-326 d,6.76689811,1104.0,0.0,1.59,0.1242,89.95,351.72,31.42,0.02422
18024,Kepler-326 d,6.76689811,1104.0,0.0,1.59,0.1242,89.95,351.72,31.42,0.02422
18025,Kepler-326 d,6.76689811,1104.0,0.0,1.59,0.1242,89.95,351.72,31.42,0.02422
18027,Kepler-326 d,6.76690759,781.0,0.0,0.79,0.648,88.43,87.79,23.7,0.02493
18029,Kepler-327 b,2.5495633,690.0,0.0,0.49,0.7752,83.65,53.66,7.29,0.055720000000000006
18034,Kepler-327 b,2.54956265,682.0,0.0,0.51,0.047,89.77,50.9,11.690999999999999,0.049510000000000005
18036,Kepler-327 b,2.5495633,690.0,0.0,0.49,0.7752,83.65,53.66,7.29,0.055720000000000006
18042,Kepler-327 b,2.5495633,690.0,0.0,0.49,0.7752,83.65,53.66,7.29,0.055720000000000006
18045,Kepler-327 c,5.21230171,537.0,0.0,0.51,0.187,89.44,19.7,19.02,0.043
18053,Kepler-327 c,5.21231585,544.0,0.0,0.49,0.8170000000000001,85.94,20.69,10.8,0.0471
18055,Kepler-327 c,5.21231585,544.0,0.0,0.49,0.8170000000000001,85.94,20.69,10.8,0.0471
18056,Kepler-327 c,5.21231585,544.0,0.0,0.49,0.8170000000000001,85.94,20.69,10.8,0.0471
18058,Kepler-327 d,13.96948245,392.0,0.0,0.49,0.5891,89.38,5.56,63.8,0.11447
18062,Kepler-327 d,13.96950181,387.0,0.0,0.51,0.9009999999999999,88.5,5.29,34.5,0.111
18065,Kepler-327 d,13.96948245,392.0,0.0,0.49,0.5891,89.38,5.56,63.8,0.11447
18068,Kepler-327 d,13.96948245,392.0,0.0,0.49,0.5891,89.38,5.56,63.8,0.11447
18073,Kepler-328 b,34.9176592,600.0,0.0,1.06,0.9431,85.37,30.56,11.14,0.06276
18075,Kepler-328 b,34.9176592,600.0,0.0,1.06,0.9431,85.37,30.56,11.14,0.06276
18077,Kepler-328 b,34.9168399,602.0,0.0,1.07,0.026000000000000002,89.96,31.13,37.1,0.05
18078,Kepler-328 b,34.9176592,600.0,0.0,1.06,0.9431,85.37,30.56,11.14,0.06276
18083,Kepler-328 c,71.3116583,473.0,0.0,1.06,0.0456,89.95,11.79,64.74600000000001,0.2366
18086,Kepler-328 c,71.3116583,473.0,0.0,1.06,0.0456,89.95,11.79,64.74600000000001,0.2366
18089,Kepler-328 c,71.3116583,473.0,0.0,1.06,0.0456,89.95,11.79,64.74600000000001,0.2366
18090,Kepler-328 c,71.3116598,475.0,0.0,1.07,0.035,89.97,12.01,64.4,0.2138
18092,Kepler-329 b,7.41634311,522.0,0.0,0.52,0.7653,87.66,17.59,17.56,0.05677000000000001
18093,Kepler-329 b,7.41634311,522.0,0.0,0.52,0.7653,87.66,17.59,17.56,0.05677000000000001
18094,Kepler-329 b,7.41634701,547.0,0.0,0.55,0.47600000000000003,88.86,21.1,23.96,0.05055
18096,Kepler-329 b,7.41634311,522.0,0.0,0.52,0.7653,87.66,17.59,17.56,0.05677000000000001
18107,Kepler-329 c,18.6848057,384.0,0.0,0.52,0.6788,88.81,5.12,28.5,0.14317
18108,Kepler-329 c,18.6848377,402.0,0.0,0.55,0.405,89.35,6.16,35.7,0.12515
18109,Kepler-329 c,18.6848057,384.0,0.0,0.52,0.6788,88.81,5.12,28.5,0.14317
18110,Kepler-329 c,18.6848057,384.0,0.0,0.52,0.6788,88.81,5.12,28.5,0.14317
18114,Kepler-33 b,5.66815436,1336.0,0.0,1.69,0.1244,89.38,752.7,8.88,0.00837
18115,Kepler-33 b,5.66815821,1336.0,0.0,1.69,0.177,88.85,752.7,8.797,0.01197
18116,Kepler-33 b,5.66815436,1336.0,0.0,1.69,0.1244,89.38,752.7,8.88,0.00837
18121,Kepler-33 b,5.66815436,1336.0,0.0,1.69,0.1244,89.38,752.7,8.88,0.00837
18126,Kepler-33 c,13.17556672,1009.0,0.0,1.69,0.0943,89.38,244.58,15.443,0.02525
18127,Kepler-33 c,13.17555999,1009.0,0.0,1.69,0.013000000000000001,89.95,244.58,15.335999999999999,0.027999999999999997
18128,Kepler-33 c,13.17556672,1009.0,0.0,1.69,0.0943,89.38,244.58,15.443,0.02525
18133,Kepler-33 c,13.17556672,1009.0,0.0,1.69,0.0943,89.38,244.58,15.443,0.02525
18142,Kepler-33 d,21.77568751,853.0,0.0,1.69,0.0589,89.95,125.14,21.451,0.07995
18143,Kepler-33 d,21.77568158,853.0,0.0,1.69,0.025,89.93,125.14,21.4415,0.07979
18144,Kepler-33 d,21.77568751,853.0,0.0,1.69,0.0589,89.95,125.14,21.451,0.07995
18147,Kepler-33 d,21.77568751,853.0,0.0,1.69,0.0589,89.95,125.14,21.451,0.07995
18154,Kepler-33 e,31.78476785,752.0,0.0,1.69,0.0639,89.95,75.59,28.065,0.04722
18157,Kepler-33 e,31.78476785,752.0,0.0,1.69,0.0639,89.95,75.59,28.065,0.04722
18159,Kepler-33 e,31.7848157,752.0,0.0,1.69,0.015,89.97,75.59,28.101640000000003,0.04445
18162,Kepler-33 e,31.78476785,752.0,0.0,1.69,0.0639,89.95,75.59,28.065,0.04722
18164,Kepler-33 f,41.028063700000004,691.0,0.0,1.69,0.1676,89.95,53.8,31.83,0.060160000000000005
18168,Kepler-33 f,41.0283424,691.0,0.0,1.69,0.011000000000000001,89.98,53.8,32.6468,0.05414
18169,Kepler-33 f,41.028063700000004,691.0,0.0,1.69,0.1676,89.95,53.8,31.83,0.060160000000000005
